AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor,-14336,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness,1,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle,0,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor,-6946586,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness,1,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle,0,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor,-16733546,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness,1,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle,0,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size,7,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size,7,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size,7,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount,6,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat,0,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits,6,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat,0,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits,6,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat,0,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits,6,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:MP, Name=V1, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=5 V, Step=25 mV, No. of Steps=201, Compliance=500 uA," Pwr Comp=OFF	[CONSTANTS] Unit=SMU2:MP", Name=V2, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo," 		2E-05	2E-05	5",,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true,,,,,,,,,,,,,
AnalysisSetup, Analysis.Setup.Title, SET,,,,,,,,,,,,,
Dimension1,402,402,,,,,,,,,,,,,
Dimension2,1,1,,,,,,,,,,,,,
DataName, V1, I1,,,,,,,,,,,,,
DataValue,0,-1.09E-08,,,,,,,,,,,,,
DataValue,0.025,5.91E-07,,,,,,,,,,,,,
DataValue,0.05,1.22E-06,,,,,,,,,,,,,
DataValue,0.075,1.85E-06,,,,,,,,,,,,,
DataValue,0.1,2.50E-06,,,,,,,,,,,,,
DataValue,0.125,3.15E-06,,,,,,,,,,,,,
DataValue,0.15,3.72E-06,,,,,,,,,,,,,
DataValue,0.175,3.87E-06,,,,,,,,,,,,,
DataValue,0.2,4.43E-06,,,,,,,,,,,,,
DataValue,0.225,4.75E-06,,,,,,,,,,,,,
DataValue,0.25,4.70E-06,,,,,,,,,,,,,
DataValue,0.275,5.32E-06,,,,,,,,,,,,,
DataValue,0.3,5.60E-06,,,,,,,,,,,,,
DataValue,0.325,5.48E-06,,,,,,,,,,,,,
DataValue,0.35,6.17E-06,,,,,,,,,,,,,
DataValue,0.375,6.86E-06,,,,,,,,,,,,,
DataValue,0.4,6.77E-06,,,,,,,,,,,,,
DataValue,0.425,6.91E-06,,,,,,,,,,,,,
DataValue,0.45,6.46E-06,,,,,,,,,,,,,
DataValue,0.475,7.24E-06,,,,,,,,,,,,,
DataValue,0.5,1.02E-05,,,,,,,,,,,,,
DataValue,0.525,9.33E-06,,,,,,,,,,,,,
DataValue,0.55,1.03E-05,,,,,,,,,,,,,
DataValue,0.575,1.02E-05,,,,,,,,,,,,,
DataValue,0.6,1.01E-05,,,,,,,,,,,,,
DataValue,0.625,1.06E-05,,,,,,,,,,,,,
DataValue,0.65,1.21E-05,,,,,,,,,,,,,
DataValue,0.675,1.41E-05,,,,,,,,,,,,,
DataValue,0.7,1.91E-05,,,,,,,,,,,,,
DataValue,0.725,1.67E-05,,,,,,,,,,,,,
DataValue,0.75,1.99E-05,,,,,,,,,,,,,
DataValue,0.775,1.69E-05,,,,,,,,,,,,,
DataValue,0.8,2.27E-05,,,,,,,,,,,,,
DataValue,0.825,0.00050004,,,,,,,,,,,,,
DataValue,0.85,0.00050004,,,,,,,,,,,,,
DataValue,0.875,0.00050004,,,,,,,,,,,,,
DataValue,0.9,0.00050004,,,,,,,,,,,,,
DataValue,0.925,0.00050004,,,,,,,,,,,,,
DataValue,0.95,0.00050002,,,,,,,,,,,,,
DataValue,0.975,0.00050004,,,,,,,,,,,,,
DataValue,1,0.00050004,,,,,,,,,,,,,
DataValue,1.025,0.00050002,,,,,,,,,,,,,
DataValue,1.05,0.00050004,,,,,,,,,,,,,
DataValue,1.075,0.00050004,,,,,,,,,,,,,
DataValue,1.1,0.00050002,,,,,,,,,,,,,
DataValue,1.125,0.00050004,,,,,,,,,,,,,
DataValue,1.15,0.00050004,,,,,,,,,,,,,
DataValue,1.175,0.00050004,,,,,,,,,,,,,
DataValue,1.2,0.00050004,,,,,,,,,,,,,
DataValue,1.225,0.00050004,,,,,,,,,,,,,
DataValue,1.25,0.00050004,,,,,,,,,,,,,
DataValue,1.275,0.00050002,,,,,,,,,,,,,
DataValue,1.3,0.00050002,,,,,,,,,,,,,
DataValue,1.325,0.00050004,,,,,,,,,,,,,
DataValue,1.35,0.00050004,,,,,,,,,,,,,
DataValue,1.375,0.00050004,,,,,,,,,,,,,
DataValue,1.4,0.00050002,,,,,,,,,,,,,
DataValue,1.425,0.00050002,,,,,,,,,,,,,
DataValue,1.45,0.00050002,,,,,,,,,,,,,
DataValue,1.475,0.00050004,,,,,,,,,,,,,
DataValue,1.5,0.00050004,,,,,,,,,,,,,
DataValue,1.525,0.00050004,,,,,,,,,,,,,
DataValue,1.55,0.0005,,,,,,,,,,,,,
DataValue,1.575,0.0005,,,,,,,,,,,,,
DataValue,1.6,0.00050004,,,,,,,,,,,,,
DataValue,1.625,0.00050004,,,,,,,,,,,,,
DataValue,1.65,0.00050002,,,,,,,,,,,,,
DataValue,1.675,0.00050004,,,,,,,,,,,,,
DataValue,1.7,0.00050002,,,,,,,,,,,,,
DataValue,1.725,0.00050002,,,,,,,,,,,,,
DataValue,1.75,0.00050004,,,,,,,,,,,,,
DataValue,1.775,0.00050002,,,,,,,,,,,,,
DataValue,1.8,0.00050002,,,,,,,,,,,,,
DataValue,1.825,0.00050004,,,,,,,,,,,,,
DataValue,1.85,0.00050002,,,,,,,,,,,,,
DataValue,1.875,0.00050002,,,,,,,,,,,,,
DataValue,1.9,0.00050002,,,,,,,,,,,,,
DataValue,1.925,0.00050004,,,,,,,,,,,,,
DataValue,1.95,0.00050004,,,,,,,,,,,,,
DataValue,1.975,0.00050004,,,,,,,,,,,,,
DataValue,2,0.00050002,,,,,,,,,,,,,
DataValue,2.025,0.00050004,,,,,,,,,,,,,
DataValue,2.05,0.00050004,,,,,,,,,,,,,
DataValue,2.075,0.00050004,,,,,,,,,,,,,
DataValue,2.1,0.00050002,,,,,,,,,,,,,
DataValue,2.125,0.0005,,,,,,,,,,,,,
DataValue,2.15,0.00050004,,,,,,,,,,,,,
DataValue,2.175,0.00050002,,,,,,,,,,,,,
DataValue,2.2,0.00050002,,,,,,,,,,,,,
DataValue,2.225,0.00050004,,,,,,,,,,,,,
DataValue,2.25,0.0005,,,,,,,,,,,,,
DataValue,2.275,0.00050004,,,,,,,,,,,,,
DataValue,2.3,0.00050002,,,,,,,,,,,,,
DataValue,2.325,0.00050004,,,,,,,,,,,,,
DataValue,2.35,0.00050002,,,,,,,,,,,,,
DataValue,2.375,0.00050002,,,,,,,,,,,,,
DataValue,2.4,0.00050004,,,,,,,,,,,,,
DataValue,2.425,0.00050004,,,,,,,,,,,,,
DataValue,2.45,0.00050004,,,,,,,,,,,,,
DataValue,2.475,0.00050004,,,,,,,,,,,,,
DataValue,2.5,0.00050004,,,,,,,,,,,,,
DataValue,2.525,0.00050004,,,,,,,,,,,,,
DataValue,2.55,0.0005,,,,,,,,,,,,,
DataValue,2.575,0.00050004,,,,,,,,,,,,,
DataValue,2.6,0.00050004,,,,,,,,,,,,,
DataValue,2.625,0.00050004,,,,,,,,,,,,,
DataValue,2.65,0.00050002,,,,,,,,,,,,,
DataValue,2.675,0.00050004,,,,,,,,,,,,,
DataValue,2.7,0.00050004,,,,,,,,,,,,,
DataValue,2.725,0.00050004,,,,,,,,,,,,,
DataValue,2.75,0.00050002,,,,,,,,,,,,,
DataValue,2.775,0.00050004,,,,,,,,,,,,,
DataValue,2.8,0.00050004,,,,,,,,,,,,,
DataValue,2.825,0.00050004,,,,,,,,,,,,,
DataValue,2.85,0.00050004,,,,,,,,,,,,,
DataValue,2.875,0.00050004,,,,,,,,,,,,,
DataValue,2.9,0.00050004,,,,,,,,,,,,,
DataValue,2.925,0.00050002,,,,,,,,,,,,,
DataValue,2.95,0.00050002,,,,,,,,,,,,,
DataValue,2.975,0.00050002,,,,,,,,,,,,,
DataValue,3,0.00050002,,,,,,,,,,,,,
DataValue,3.025,0.00050002,,,,,,,,,,,,,
DataValue,3.05,0.00050004,,,,,,,,,,,,,
DataValue,3.075,0.00050004,,,,,,,,,,,,,
DataValue,3.1,0.00050004,,,,,,,,,,,,,
DataValue,3.125,0.00050004,,,,,,,,,,,,,
DataValue,3.15,0.00050004,,,,,,,,,,,,,
DataValue,3.175,0.00050004,,,,,,,,,,,,,
DataValue,3.2,0.00050004,,,,,,,,,,,,,
DataValue,3.225,0.00050002,,,,,,,,,,,,,
DataValue,3.25,0.00050004,,,,,,,,,,,,,
DataValue,3.275,0.00050002,,,,,,,,,,,,,
DataValue,3.3,0.00050002,,,,,,,,,,,,,
DataValue,3.325,0.00050004,,,,,,,,,,,,,
DataValue,3.35,0.00050002,,,,,,,,,,,,,
DataValue,3.375,0.00050004,,,,,,,,,,,,,
DataValue,3.4,0.00050002,,,,,,,,,,,,,
DataValue,3.425,0.00050002,,,,,,,,,,,,,
DataValue,3.45,0.00050004,,,,,,,,,,,,,
DataValue,3.475,0.00050004,,,,,,,,,,,,,
DataValue,3.5,0.00050002,,,,,,,,,,,,,
DataValue,3.525,0.0005,,,,,,,,,,,,,
DataValue,3.55,0.00050004,,,,,,,,,,,,,
DataValue,3.575,0.00050004,,,,,,,,,,,,,
DataValue,3.6,0.00050004,,,,,,,,,,,,,
DataValue,3.625,0.00050002,,,,,,,,,,,,,
DataValue,3.65,0.00050002,,,,,,,,,,,,,
DataValue,3.675,0.00050004,,,,,,,,,,,,,
DataValue,3.7,0.00050002,,,,,,,,,,,,,
DataValue,3.725,0.00050002,,,,,,,,,,,,,
DataValue,3.75,0.00050004,,,,,,,,,,,,,
DataValue,3.775,0.00050002,,,,,,,,,,,,,
DataValue,3.8,0.00050004,,,,,,,,,,,,,
DataValue,3.825,0.00050002,,,,,,,,,,,,,
DataValue,3.85,0.00050002,,,,,,,,,,,,,
DataValue,3.875,0.00050004,,,,,,,,,,,,,
DataValue,3.9,0.00050004,,,,,,,,,,,,,
DataValue,3.925,0.00050004,,,,,,,,,,,,,
DataValue,3.95,0.00050002,,,,,,,,,,,,,
DataValue,3.975,0.00050004,,,,,,,,,,,,,
DataValue,4,0.00050004,,,,,,,,,,,,,
DataValue,4.025,0.00050004,,,,,,,,,,,,,
DataValue,4.05,0.00050002,,,,,,,,,,,,,
DataValue,4.075,0.00050004,,,,,,,,,,,,,
DataValue,4.1,0.00050004,,,,,,,,,,,,,
DataValue,4.125,0.00050004,,,,,,,,,,,,,
DataValue,4.15,0.00050004,,,,,,,,,,,,,
DataValue,4.175,0.00050002,,,,,,,,,,,,,
DataValue,4.2,0.00050002,,,,,,,,,,,,,
DataValue,4.225,0.00050002,,,,,,,,,,,,,
DataValue,4.25,0.00050004,,,,,,,,,,,,,
DataValue,4.275,0.00050004,,,,,,,,,,,,,
DataValue,4.3,0.00050004,,,,,,,,,,,,,
DataValue,4.325,0.00050004,,,,,,,,,,,,,
DataValue,4.35,0.00050004,,,,,,,,,,,,,
DataValue,4.375,0.00050004,,,,,,,,,,,,,
DataValue,4.4,0.00050002,,,,,,,,,,,,,
DataValue,4.425,0.00050002,,,,,,,,,,,,,
DataValue,4.45,0.00050002,,,,,,,,,,,,,
DataValue,4.475,0.00050004,,,,,,,,,,,,,
DataValue,4.5,0.00050004,,,,,,,,,,,,,
DataValue,4.525,0.00050004,,,,,,,,,,,,,
DataValue,4.55,0.00050004,,,,,,,,,,,,,
DataValue,4.575,0.00050002,,,,,,,,,,,,,
DataValue,4.6,0.00050002,,,,,,,,,,,,,
DataValue,4.625,0.00050004,,,,,,,,,,,,,
DataValue,4.65,0.00050002,,,,,,,,,,,,,
DataValue,4.675,0.00050004,,,,,,,,,,,,,
DataValue,4.7,0.00050002,,,,,,,,,,,,,
DataValue,4.725,0.00050004,,,,,,,,,,,,,
DataValue,4.75,0.00050004,,,,,,,,,,,,,
DataValue,4.775,0.00050004,,,,,,,,,,,,,
DataValue,4.8,0.00050004,,,,,,,,,,,,,
DataValue,4.825,0.00050004,,,,,,,,,,,,,
DataValue,4.85,0.00050004,,,,,,,,,,,,,
DataValue,4.875,0.00050004,,,,,,,,,,,,,
DataValue,4.9,0.00050002,,,,,,,,,,,,,
DataValue,4.925,0.00050004,,,,,,,,,,,,,
DataValue,4.95,0.00050004,,,,,,,,,,,,,
DataValue,4.975,0.00050004,,,,,,,,,,,,,
DataValue,5,0.00050002,,,,,,,,,,,,,
DataValue,5,0.00050004,,,,,,,,,,,,,
DataValue,4.975,0.00050004,,,,,,,,,,,,,
DataValue,4.95,0.00050004,,,,,,,,,,,,,
DataValue,4.925,0.00050002,,,,,,,,,,,,,
DataValue,4.9,0.00050004,,,,,,,,,,,,,
DataValue,4.875,0.00050004,,,,,,,,,,,,,
DataValue,4.85,0.00050002,,,,,,,,,,,,,
DataValue,4.825,0.00050004,,,,,,,,,,,,,
DataValue,4.8,0.00050002,,,,,,,,,,,,,
DataValue,4.775,0.00050004,,,,,,,,,,,,,
DataValue,4.75,0.00050002,,,,,,,,,,,,,
DataValue,4.725,0.00050004,,,,,,,,,,,,,
DataValue,4.7,0.00050004,,,,,,,,,,,,,
DataValue,4.675,0.00050002,,,,,,,,,,,,,
DataValue,4.65,0.00050004,,,,,,,,,,,,,
DataValue,4.625,0.00050004,,,,,,,,,,,,,
DataValue,4.6,0.00050002,,,,,,,,,,,,,
DataValue,4.575,0.00050004,,,,,,,,,,,,,
DataValue,4.55,0.00050004,,,,,,,,,,,,,
DataValue,4.525,0.00050004,,,,,,,,,,,,,
DataValue,4.5,0.00050004,,,,,,,,,,,,,
DataValue,4.475,0.00050004,,,,,,,,,,,,,
DataValue,4.45,0.00050004,,,,,,,,,,,,,
DataValue,4.425,0.00050002,,,,,,,,,,,,,
DataValue,4.4,0.00050004,,,,,,,,,,,,,
DataValue,4.375,0.00050002,,,,,,,,,,,,,
DataValue,4.35,0.00050002,,,,,,,,,,,,,
DataValue,4.325,0.00050002,,,,,,,,,,,,,
DataValue,4.3,0.00050004,,,,,,,,,,,,,
DataValue,4.275,0.00050002,,,,,,,,,,,,,
DataValue,4.25,0.00050004,,,,,,,,,,,,,
DataValue,4.225,0.00050004,,,,,,,,,,,,,
DataValue,4.2,0.00050004,,,,,,,,,,,,,
DataValue,4.175,0.00050002,,,,,,,,,,,,,
DataValue,4.15,0.00050004,,,,,,,,,,,,,
DataValue,4.125,0.00050002,,,,,,,,,,,,,
DataValue,4.1,0.00050004,,,,,,,,,,,,,
DataValue,4.075,0.00050004,,,,,,,,,,,,,
DataValue,4.05,0.00050004,,,,,,,,,,,,,
DataValue,4.025,0.00050004,,,,,,,,,,,,,
DataValue,4,0.0005,,,,,,,,,,,,,
DataValue,3.975,0.00050002,,,,,,,,,,,,,
DataValue,3.95,0.00050002,,,,,,,,,,,,,
DataValue,3.925,0.00050004,,,,,,,,,,,,,
DataValue,3.9,0.00050004,,,,,,,,,,,,,
DataValue,3.875,0.00050004,,,,,,,,,,,,,
DataValue,3.85,0.00050004,,,,,,,,,,,,,
DataValue,3.825,0.00050002,,,,,,,,,,,,,
DataValue,3.8,0.00050004,,,,,,,,,,,,,
DataValue,3.775,0.00050004,,,,,,,,,,,,,
DataValue,3.75,0.00050002,,,,,,,,,,,,,
DataValue,3.725,0.00050004,,,,,,,,,,,,,
DataValue,3.7,0.00050004,,,,,,,,,,,,,
DataValue,3.675,0.00050004,,,,,,,,,,,,,
DataValue,3.65,0.00050004,,,,,,,,,,,,,
DataValue,3.625,0.00050004,,,,,,,,,,,,,
DataValue,3.6,0.00050002,,,,,,,,,,,,,
DataValue,3.575,0.00050004,,,,,,,,,,,,,
DataValue,3.55,0.00050004,,,,,,,,,,,,,
DataValue,3.525,0.00050004,,,,,,,,,,,,,
DataValue,3.5,0.00050004,,,,,,,,,,,,,
DataValue,3.475,0.00050002,,,,,,,,,,,,,
DataValue,3.45,0.00050004,,,,,,,,,,,,,
DataValue,3.425,0.00050004,,,,,,,,,,,,,
DataValue,3.4,0.00050004,,,,,,,,,,,,,
DataValue,3.375,0.00050004,,,,,,,,,,,,,
DataValue,3.35,0.00050002,,,,,,,,,,,,,
DataValue,3.325,0.00050004,,,,,,,,,,,,,
DataValue,3.3,0.00050004,,,,,,,,,,,,,
DataValue,3.275,0.00050002,,,,,,,,,,,,,
DataValue,3.25,0.00050002,,,,,,,,,,,,,
DataValue,3.225,0.00050002,,,,,,,,,,,,,
DataValue,3.2,0.00050004,,,,,,,,,,,,,
DataValue,3.175,0.00050002,,,,,,,,,,,,,
DataValue,3.15,0.00050004,,,,,,,,,,,,,
DataValue,3.125,0.00050004,,,,,,,,,,,,,
DataValue,3.1,0.00050004,,,,,,,,,,,,,
DataValue,3.075,0.00050004,,,,,,,,,,,,,
DataValue,3.05,0.00050004,,,,,,,,,,,,,
DataValue,3.025,0.00050004,,,,,,,,,,,,,
DataValue,3,0.00050002,,,,,,,,,,,,,
DataValue,2.975,0.00050004,,,,,,,,,,,,,
DataValue,2.95,0.00050004,,,,,,,,,,,,,
DataValue,2.925,0.00050004,,,,,,,,,,,,,
DataValue,2.9,0.00050004,,,,,,,,,,,,,
DataValue,2.875,0.00050004,,,,,,,,,,,,,
DataValue,2.85,0.00050002,,,,,,,,,,,,,
DataValue,2.825,0.00050002,,,,,,,,,,,,,
DataValue,2.8,0.00050002,,,,,,,,,,,,,
DataValue,2.775,0.00050004,,,,,,,,,,,,,
DataValue,2.75,0.00050004,,,,,,,,,,,,,
DataValue,2.725,0.00050002,,,,,,,,,,,,,
DataValue,2.7,0.00050002,,,,,,,,,,,,,
DataValue,2.675,0.00050002,,,,,,,,,,,,,
DataValue,2.65,0.00050004,,,,,,,,,,,,,
DataValue,2.625,0.00050004,,,,,,,,,,,,,
DataValue,2.6,0.00050004,,,,,,,,,,,,,
DataValue,2.575,0.00050002,,,,,,,,,,,,,
DataValue,2.55,0.00050004,,,,,,,,,,,,,
DataValue,2.525,0.00050004,,,,,,,,,,,,,
DataValue,2.5,0.00050002,,,,,,,,,,,,,
DataValue,2.475,0.00050004,,,,,,,,,,,,,
DataValue,2.45,0.00050004,,,,,,,,,,,,,
DataValue,2.425,0.00050004,,,,,,,,,,,,,
DataValue,2.4,0.00050004,,,,,,,,,,,,,
DataValue,2.375,0.00050004,,,,,,,,,,,,,
DataValue,2.35,0.00050004,,,,,,,,,,,,,
DataValue,2.325,0.00050002,,,,,,,,,,,,,
DataValue,2.3,0.00050004,,,,,,,,,,,,,
DataValue,2.275,0.00050002,,,,,,,,,,,,,
DataValue,2.25,0.00050004,,,,,,,,,,,,,
DataValue,2.225,0.00050004,,,,,,,,,,,,,
DataValue,2.2,0.00050004,,,,,,,,,,,,,
DataValue,2.175,0.00050004,,,,,,,,,,,,,
DataValue,2.15,0.00050002,,,,,,,,,,,,,
DataValue,2.125,0.00050004,,,,,,,,,,,,,
DataValue,2.1,0.00050004,,,,,,,,,,,,,
DataValue,2.075,0.00050004,,,,,,,,,,,,,
DataValue,2.05,0.00050004,,,,,,,,,,,,,
DataValue,2.025,0.00050004,,,,,,,,,,,,,
DataValue,2,0.00050002,,,,,,,,,,,,,
DataValue,1.975,0.0005,,,,,,,,,,,,,
DataValue,1.95,0.00050004,,,,,,,,,,,,,
DataValue,1.925,0.00050002,,,,,,,,,,,,,
DataValue,1.9,0.0005,,,,,,,,,,,,,
DataValue,1.875,0.00050004,,,,,,,,,,,,,
DataValue,1.85,0.00050004,,,,,,,,,,,,,
DataValue,1.825,0.00050004,,,,,,,,,,,,,
DataValue,1.8,0.00050002,,,,,,,,,,,,,
DataValue,1.775,0.00050002,,,,,,,,,,,,,
DataValue,1.75,0.00050002,,,,,,,,,,,,,
DataValue,1.725,0.00050004,,,,,,,,,,,,,
DataValue,1.7,0.00050004,,,,,,,,,,,,,
DataValue,1.675,0.00050002,,,,,,,,,,,,,
DataValue,1.65,0.00050004,,,,,,,,,,,,,
DataValue,1.625,0.00050004,,,,,,,,,,,,,
DataValue,1.6,0.00050004,,,,,,,,,,,,,
DataValue,1.575,0.00050002,,,,,,,,,,,,,
DataValue,1.55,0.00050004,,,,,,,,,,,,,
DataValue,1.525,0.00050002,,,,,,,,,,,,,
DataValue,1.5,0.00050004,,,,,,,,,,,,,
DataValue,1.475,0.00050004,,,,,,,,,,,,,
DataValue,1.45,0.00050004,,,,,,,,,,,,,
DataValue,1.425,0.00050004,,,,,,,,,,,,,
DataValue,1.4,0.00050002,,,,,,,,,,,,,
DataValue,1.375,0.00050004,,,,,,,,,,,,,
DataValue,1.35,0.00050002,,,,,,,,,,,,,
DataValue,1.325,0.00050002,,,,,,,,,,,,,
DataValue,1.3,0.00050004,,,,,,,,,,,,,
DataValue,1.275,0.00050004,,,,,,,,,,,,,
DataValue,1.25,0.00050002,,,,,,,,,,,,,
DataValue,1.225,0.00050004,,,,,,,,,,,,,
DataValue,1.2,0.00050004,,,,,,,,,,,,,
DataValue,1.175,0.00050002,,,,,,,,,,,,,
DataValue,1.15,0.00050002,,,,,,,,,,,,,
DataValue,1.125,0.00050002,,,,,,,,,,,,,
DataValue,1.1,0.00050004,,,,,,,,,,,,,
DataValue,1.075,0.00050002,,,,,,,,,,,,,
DataValue,1.05,0.00050002,,,,,,,,,,,,,
DataValue,1.025,0.00050004,,,,,,,,,,,,,
DataValue,1,0.0005,,,,,,,,,,,,,
DataValue,0.975,0.00050004,,,,,,,,,,,,,
DataValue,0.95,0.00050004,,,,,,,,,,,,,
DataValue,0.925,0.00050004,,,,,,,,,,,,,
DataValue,0.9,0.0005,,,,,,,,,,,,,
DataValue,0.875,0.00050002,,,,,,,,,,,,,
DataValue,0.85,0.00050004,,,,,,,,,,,,,
DataValue,0.825,0.00050004,,,,,,,,,,,,,
DataValue,0.8,0.00050002,,,,,,,,,,,,,
DataValue,0.775,0.00050002,,,,,,,,,,,,,
DataValue,0.75,0.00050002,,,,,,,,,,,,,
DataValue,0.725,0.00050004,,,,,,,,,,,,,
DataValue,0.7,0.00050002,,,,,,,,,,,,,
DataValue,0.675,0.00050002,,,,,,,,,,,,,
DataValue,0.65,0.00050004,,,,,,,,,,,,,
DataValue,0.625,0.00050002,,,,,,,,,,,,,
DataValue,0.6,0.0004848,,,,,,,,,,,,,
DataValue,0.575,0.0004652,,,,,,,,,,,,,
DataValue,0.55,0.00044552,,,,,,,,,,,,,
DataValue,0.525,0.00042664,,,,,,,,,,,,,
DataValue,0.5,0.00040762,,,,,,,,,,,,,
DataValue,0.475,0.00038812,,,,,,,,,,,,,
DataValue,0.45,0.00036846,,,,,,,,,,,,,
DataValue,0.425,0.00034918,,,,,,,,,,,,,
DataValue,0.4,0.00032968,,,,,,,,,,,,,
DataValue,0.375,0.00031004,,,,,,,,,,,,,
DataValue,0.35,0.00029006,,,,,,,,,,,,,
DataValue,0.325,0.00027056,,,,,,,,,,,,,
DataValue,0.3,0.00025048,,,,,,,,,,,,,
DataValue,0.275,0.0002302,,,,,,,,,,,,,
DataValue,0.25,0.00021004,,,,,,,,,,,,,
DataValue,0.225,0.00018946,,,,,,,,,,,,,
DataValue,0.2,0.00016872,,,,,,,,,,,,,
DataValue,0.175,0.00014798,,,,,,,,,,,,,
DataValue,0.15,0.00012712,,,,,,,,,,,,,
DataValue,0.125,0.0001062,,,,,,,,,,,,,
DataValue,0.1,8.50E-05,,,,,,,,,,,,,
DataValue,0.075,6.39E-05,,,,,,,,,,,,,
DataValue,0.05,4.28E-05,,,,,,,,,,,,,
DataValue,0.025,2.14E-05,,,,,,,,,,,,,
DataValue,0,1.53E-07,,,,,,,,,,,,,
,0,-1.7328E-07,-1,,,,,,,,,,,,
,-0.02,0.000016782,,,,,,,,,,,,,
,-0.04,0.000033744,,,,,,,,,,,,,
,-0.06,0.000050718,,,,,,,,,,,,,
,-0.08,0.000067686,,,,,,,,,,,,,
,-0.1,0.000084542,,,,,,,,,,,,,
,-0.12,0.000101442,,,,,,,,,,,,,
